GeneID	log2FC_geo	padj_geo	Symbol_geo	log2FC	padj_py	Symbol_py
728358	-1.594968	0.0116	DEFA1B	0.0		DEFA1B
7789	-0.2686938	0.0117	ZXDA	0.4153819919077042		ZXDA
333	-0.5453872	0.0117	APLP1	0.9336021991337952		APLP1
108	-0.8763076	0.0117	ADCY2	1.0850285171892105		ADCY2
10514	-0.1755044	0.0117	MYBBP1A	-0.2721281940397571		MYBBP1A
79088	-0.1360717	0.0117	ZNF426	-0.0046315454461751		ZNF426
984	0.1974299	0.0117	CDK11B	-0.2972883281641021		CDK11B
81573	0.1554619	0.0117	ANKRD13C	-0.6011414566249567		ANKRD13C
374879	-0.3155288	0.0117	ZNF699	0.2008116977014075		ZNF699
5442	-0.2424182	0.0117	POLRMT	0.2285498234688541		POLRMT
7752	-0.1944929	0.0117	ZNF200	-0.0049936005995032		ZNF200
1667	-1.5918052	0.0117	DEFA1	1.4752167896754913		DEFA1
10897	-0.2607823	0.0117	YIF1A	0.3561738774973468		YIF1A
51643	-0.1870991	0.0117	TMBIM4	0.2621738934615791		TMBIM4
84498	-0.1258809	0.0118	FAM120B	0.3847617696127146		FAM120B
135250	0.621756	0.0118	RAET1E	-0.7316377991796407		RAET1E
55691	0.2640504	0.0118	FRMD4A	-0.1998000779038902		FRMD4A
10101	-0.2106477	0.0118	NUBP2	0.3666113090853473		NUBP2
3397	-0.4227918	0.0118	ID1	0.6099704428834833		ID1
9779	0.1544193	0.0118	TBC1D5	-0.2705735610445119		TBC1D5
2118	-0.8201182	0.0118	ETV4	0.9979670262464706		ETV4
146705	-0.2499221	0.0118	TEPSIN	0.2945707600596998		TEPSIN
6775	-1.1163339	0.0118	STAT4	1.181344382755107		STAT4
8218	-0.3982866	0.0118	CLTCL1	0.4966348471616522		CLTCL1
2014	0.3996118	0.0118	EMP3	-0.1010833144462335		EMP3
5283	0.2228251	0.0119	PIGH	-0.2185274616928438		PIGH
8045	0.4183717	0.0119	RASSF7	-0.4126330620276797		RASSF7
84440	0.5365089	0.0119	RAB11FIP4	-0.6427463197078009		RAB11FIP4
27130	0.2245611	0.0119	INVS	0.0489430234710994		INVS
90480	0.2192234	0.012	GADD45GIP1	-0.3270259168983775		GADD45GIP1
51397	-0.2341147	0.012	COMMD10	0.3618220886134216		COMMD10
4440	-0.4660935	0.012	MSI1	0.1708779871154626		MSI1
23190	0.1474277	0.012	UBXN4	0.077887743220101		UBXN4
10567	-0.3139932	0.012	RABAC1	0.4755960912400132		RABAC1
58508	0.306223	0.012	KMT2C	-0.3566538354566368		KMT2C
79031	0.2646958	0.012	PDCL3	0.034330450319119		PDCL3
200634	-0.3948704	0.0121	KRTCAP3	0.8933655814172053		KRTCAP3
7038	0.7550916	0.0121	TG	-0.5541848818005022		TG
85377	0.219068	0.0121	MICALL1	-0.1251572676923995		MICALL1
4289	0.1891081	0.0121	MKLN1	-0.0324495431758107		MKLN1
5894	0.2005624	0.0121	RAF1	-0.1861525579579277		RAF1
116138	0.2894655	0.0121	KLHDC3	-0.0601227641213064		KLHDC3
7866	0.2714017	0.0121	IFRD2	-0.3747265868311933		IFRD2
51504	0.2370858	0.0121	TRMT112	-0.007153929121797		TRMT112
100287015	-0.3940012	0.0121	MCPH1-DT	0.4702876488702476		MCPH1-DT
26034	-0.6317949	0.0121	IPCEF1	0.9124570657594038		IPCEF1
8507	-0.679504	0.0121	ENC1	0.6095356214126881		ENC1
254225	0.2022468	0.0121	RNF169	0.1423595698615054		RNF169
257160	0.1838198	0.0121	RNF214	0.1317187067179661		RNF214
64223	0.1740227	0.0121	MLST8	-0.0836275930334169		MLST8
10959	0.1557933	0.0121	TMED2	-0.0875123552464272		TMED2
54480	-0.2608466	0.0121	CHPF2	0.5203042182526798		CHPF2
2064	0.2250161	0.0122	ERBB2	-0.3383980025753414		ERBB2
6416	0.1571425	0.0122	MAP2K4	0.0125671043437725		MAP2K4
2825	-0.6870125	0.0122	CMKLR2	0.5593434915469041		CMKLR2
2977	0.5335888	0.0122	GUCY1A2	-0.5393712158020956		GUCY1A2
9146	-0.2014397	0.0122	HGS	0.2324994584714783		HGS
5010	-0.5047984	0.0122	CLDN11	0.761104560118378		CLDN11
9600	0.2545557	0.0122	PITPNM1	-0.5261740649458275		PITPNM1
3187	0.1604398	0.0122	HNRNPH1	-0.2478110677053759		HNRNPH1
9820	-0.2654261	0.0122	CUL7	0.3155778721934568		CUL7
100288123	-0.3399884	0.0122	LOC100288123	0.8452534104985601		LOC100288123
79989	-0.3214745	0.0122	TTC26	0.4671666925282617		TTC26
23435	0.1687817	0.0122	TARDBP	-0.1811713567141808		TARDBP
200197	-0.4987429	0.0123	TMEM51-AS1	1.165570671371526		TMEM51-AS1
10713	0.1287576	0.0123	USP39	0.0061733620432411		USP39
316	1.0680447	0.0123	AOX1	-1.2273446618744794		AOX1
2162	0.7790573	0.0124	F13A1	-0.6876259376422054		F13A1
513	-0.2578955	0.0124	ATP5F1D	0.458928285025955		ATP5F1D
574407	-0.406589	0.0124	OBSCN-AS1	-0.2947883395006645		OBSCN-AS1
835	-0.2077994	0.0124	CASP2	0.4133185159672106		CASP2
2885	0.2855795	0.0124	GRB2	-0.5228421665903618		GRB2
51028	0.2026042	0.0125	VPS36	-0.1805931064109485		VPS36
157807	0.3268094	0.0125	CLVS1	-0.1661720624933083		CLVS1
2842	-0.2972572	0.0125	GPR19	-0.7918862921083636		GPR19
26520	0.2321603	0.0125	TIMM9	-0.4287538314314423		TIMM9
64599	-0.2842629	0.0125	GIGYF1	0.3118738523358315		GIGYF1
50640	0.1992214	0.0125	PNPLA8	-0.4336825824743702		PNPLA8
57000	-0.3196709	0.0125	GSN-AS1	0.347388454975869		GSN-AS1
149951	0.1859751	0.0125	COMMD7	-0.1445611093262231		COMMD7
29114	-0.8966885	0.0125	TAGLN3	1.2972237561489215		TAGLN3
80013	-0.2111191	0.0125	MINDY3	0.0987155015470637		MINDY3
10591	-0.3484385	0.0125	DNPH1	0.4310781148591589		DNPH1
29841	-0.5401756	0.0125	GRHL1	0.6679858325796055		GRHL1
4162	-0.4406327	0.0126	MCAM	0.4693164006393893		MCAM
64398	0.2306999	0.0126	PALS1	-0.0291590199633025		PALS1
8698	-0.7452646	0.0126	S1PR4	0.958691110964316		S1PR4
11018	0.2265539	0.0126	TMED1	-0.2710677334702405		TMED1
100131017	-0.1950753	0.0126	ZNF316	0.4569310924267831		ZNF316
3603	-0.41566	0.0127	IL16	0.7180028135191507		IL16
3123	-0.5886255	0.0127	HLA-DRB1	0.6815085678293737		HLA-DRB1
285190	0.1781529	0.0127	RGPD4	0.7703315249409481		RGPD4
55848	0.2831746	0.0127	PLGRKT	-0.3764213019428073		PLGRKT
54492	-0.396523	0.0127	NEURL1B	0.5856410408993415		NEURL1B
29068	0.3045814	0.0127	ZBTB44	-0.5722840370114248		ZBTB44
91978	-0.4556545	0.0127	TPGS1	0.5675139079973335		TPGS1
101928489	0.6270002	0.0127	CD109-AS1	-0.4803471431169342		CD109-AS1
7699	-0.1496532	0.0127	ZNF140	0.3678949798495194		ZNF140
54903	-0.1910583	0.0127	MKS1	0.3309886226749112		MKS1
29089	0.3638341	0.0127	UBE2T	-0.3671904107361499		UBE2T
10795	-0.2031045	0.0128	ZNF268	0.1608140201207586		ZNF268
1718	0.6309629	0.0128	DHCR24	-0.5356233775169561		DHCR24
29886	-0.3025372	0.0128	SNX8	0.2139233629815047		SNX8
56980	0.2659285	0.0128	PRDM10	-0.3355887105881834		PRDM10
8440	0.2376678	0.0129	NCK2	-0.3931077561682805		NCK2
2901	0.6195029	0.0129	GRIK5	-0.6458396144670331		GRIK5
2107	0.1791521	0.0129	ETF1	-0.3475767479243226		ETF1
84217	-0.5277885	0.0129	ZMYND12	0.6551455470900993		ZMYND12
389125	0.6832615	0.0129	MUSTN1	-0.5651659928632036		MUSTN1
284114	0.3925092	0.0129	TMEM102	-0.2582307823314139		TMEM102
713	0.6543608	0.0129	C1QB	-0.414670332780128		C1QB
150248	0.3153539	0.0129	C22orf15	0.0470585666285217		C22orf15
55653	-0.4935635	0.013	BCAS4	0.5840298257878426		BCAS4
23446	-0.2712021	0.013	SLC44A1	0.5436974383039384		SLC44A1
8933	-0.1823216	0.013	RTL8C	0.221077796042767		RTL8C
287	0.2274812	0.013	ANK2	-0.4589853667235344		ANK2
5318	0.2735925	0.013	PKP2	-0.4326744958834059		PKP2
4781	-0.2276264	0.013	NFIB	0.1508886096026662		NFIB
10089	-0.7362161	0.013	KCNK7	0.4010911828824725		KCNK7
64118	0.1853936	0.013	DUS1L	-0.197842619954164		DUS1L
25912	0.2088371	0.013	C1orf43	-0.323597497653731		C1orf43
9852	-0.283176	0.013	EPM2AIP1	0.3058801354786631		EPM2AIP1
83715	-0.4958979	0.013	ESPN	0.5342008347622762		ESPN
117155	-0.5023962	0.013	CATSPER2	0.3824653638224804		CATSPER2
55540	0.4325502	0.013	IL17RB	-2.567770211936184		IL17RB
57092	0.1334471	0.013	PCNP	-0.1593961167651292		PCNP
11189	-0.1843995	0.0131	CELF3	0.7526696807869535		CELF3
100134938	-0.54814	0.0131	UPK3BL1	2.4248869976863623		UPK3BL1
3556	-0.3935923	0.0131	IL1RAP	0.2711718058133949		IL1RAP
3556	-0.3935923	0.0131	IL1RAP	0.0		IL1RAP
94239	-0.1571156	0.0131	H2AZ2	0.0408757518347044		H2AZ2
4919	-0.4341315	0.0131	ROR1	0.4810371308731298		ROR1
54557	-0.2969649	0.0131	SGTB	0.2263220494512674		SGTB
2491	0.3977343	0.0131	CENPI	-0.2947834885457705		CENPI
9045	0.2153961	0.0131	RPL14	0.3352005106183107		RPL14
2909	0.1992824	0.0132	ARHGAP35	-0.0063162636779141		ARHGAP35
55756	0.1615437	0.0132	INTS9	-0.3145728985878744		INTS9
8567	0.2946885	0.0132	MADD	-0.0876583799905414		MADD
84467	-1.7373266	0.0132	FBN3	1.795268587188019		FBN3
6472	0.1836155	0.0133	SHMT2	0.0008858618399543		SHMT2
4636	-0.2426911	0.0133	MYL5	0.7716517317471836		MYL5
51778	0.2532698	0.0133	MYOZ2	-0.0288733404069851		MYOZ2
9448	0.2394626	0.0133	MAP4K4	-0.1726761091968081		MAP4K4
129880	-0.2199711	0.0133	BBS5	0.356940889661697		BBS5
651337	0.5498791	0.0133	LOC651337	-0.079524669352784		LOC651337
3075	-0.620149	0.0133	CFH	0.9604426482289892		CFH
22832	0.2717136	0.0133	CEP162	-0.1367903857711037		CEP162
5125	-0.3930182	0.0133	PCSK5	0.7830971889243548		PCSK5
2921	-0.6704039	0.0133	CXCL3	0.879489622413991		CXCL3
388324	0.2490631	0.0133	INCA1	-0.3556980859676548		INCA1
119392	-0.253981	0.0133	SFR1	0.5338093414605627		SFR1
85458	-0.361766	0.0133	DIXDC1	0.1931061444726376		DIXDC1
160762	-0.946302	0.0133	CCDC63	-0.9101188573267428		CCDC63
57184	0.2462894	0.0133	FAM219B	0.5350318090035584		FAM219B
132	0.2076217	0.0133	ADK	0.0316414916688936		ADK
11193	0.257273	0.0133	WBP4	-0.1093077330592136		WBP4
389257	0.7122094	0.0134	LRRC14B	-0.1772472524308463		LRRC14B
5799	-0.3171132	0.0134	PTPRN2	0.3933482939190647		PTPRN2
100128890	-0.3749688	0.0134	FAM66B	0.5362243249298586		FAM66B
3707	0.3635231	0.0134	ITPKB	-0.355197260280089		ITPKB
550	0.2009247	0.0134	AUP1	-0.151581242861889		AUP1
58528	0.297702	0.0134	RRAGD	-0.3711007503095267		RRAGD
339400	-0.734012	0.0134	FLG-AS1	0.9139659188361032		FLG-AS1
1497	-0.1898095	0.0134	CTNS	0.1973689665687708		CTNS
101927055	0.5770493	0.0135	LOC101927055	-0.7492485596007064		LOC101927055
57480	-0.5138318	0.0135	PLEKHG1	0.6450579311083966		PLEKHG1
240	0.5675617	0.0135	ALOX5	-0.1419852173413334		ALOX5
164091	-0.3448579	0.0135	PAQR7	0.4383634114888832		PAQR7
116028	-0.8193271	0.0135	RMI2	0.9545028111692642		RMI2
54892	0.2518193	0.0135	NCAPG2	-0.0530020063825797		NCAPG2
288	0.283308	0.0135	ANK3	-0.4916104821144076		ANK3
10670	-0.1466831	0.0135	RRAGA	0.3767296269255249		RRAGA
108783654	0.180045	0.0135	HSD17B1-AS1	-0.1316653967602365		HSD17B1-AS1
51295	0.2471447	0.0136	ECSIT	0.1145671123487055		ECSIT
84973	-0.3682208	0.0136	SNHG7	0.3079745921859036		SNHG7
84619	0.1786784	0.0136	ZGPAT	0.0390406659365898		ZGPAT
5648	-0.4631753	0.0136	MASP1	0.4767673947719029		MASP1
23399	0.1519184	0.0136	CTDNEP1	-0.1968970656623936		CTDNEP1
51606	-0.1779214	0.0136	ATP6V1H	0.2840524657049323		ATP6V1H
55832	-0.1509921	0.0136	CAND1	0.4576188239814973		CAND1
633	-0.752757	0.0136	BGN	0.9245841553227372		BGN
7980	0.6603928	0.0137	TFPI2	-0.6847588540033638		TFPI2
201254	0.3128385	0.0137	CENPX	-0.290045317831118		CENPX
163154	-0.4996261	0.0137	PRR22	0.5487522252239564		PRR22
55341	0.1728645	0.0137	LSG1	-0.2861144751083646		LSG1
11234	-0.1847996	0.0137	HPS5	-0.0088264416946195		HPS5
101060691	0.2627356	0.0138	NUTM2B-AS1	-0.2458588674475619		NUTM2B-AS1
57835	-0.3378956	0.0138	SLC4A5	0.3891355799702276		SLC4A5
5303	0.3045593	0.0138	PIN4	-0.1339211145478667		PIN4
3702	-0.8047264	0.0138	ITK	0.6745950078311177		ITK
4686	0.1777036	0.0138	NCBP1	-0.0253509621054841		NCBP1
23187	-0.2548137	0.0138	PHLDB1	0.5852815472061437		PHLDB1
4116	0.2634147	0.0138	MAGOH	-0.2458516671250601		MAGOH
5337	0.274418	0.0138	PLD1	-0.3602514827391445		PLD1
84439	-0.4990334	0.0138	HHIPL1	0.8962920287527658		HHIPL1
148203	-0.287142	0.0138	ZNF738	0.4051252219163996		ZNF738
7541	0.2156086	0.0138	ZBTB14	-0.3242131177309129		ZBTB14
1062	0.7341641	0.0139	CENPE	-1.0469490283208718		CENPE
118924	0.216889	0.0139	FRA10AC1	0.2050786286166959		FRA10AC1
81706	-0.2167032	0.0139	PPP1R14C	0.4557951721618583		PPP1R14C
100192204	-0.5017832	0.0139	PPIAP30	-0.5578729007293219		PPIAP30
2108	0.2131645	0.014	ETFA	-0.1760724855336484		ETFA
284486	-0.9169094	0.014	THEM5	1.6844255513468442		THEM5
728568	0.237251	0.014	UQCC6	-0.4390133288693336		UQCC6
5976	-0.156013	0.014	UPF1	0.4200135613171643		UPF1
22873	-0.3118393	0.014	DZIP1	0.1024231798669759		DZIP1
26301	0.3667186	0.0141	GBGT1	-0.1620296928129008		GBGT1
261726	0.1612768	0.0141	TIPRL	-0.083183900784709		TIPRL
5934	0.1726104	0.0141	RBL2	0.0299619352245477		RBL2
51807	0.4624695	0.0141	TUBA8	-0.2296273190082391		TUBA8
60528	0.1710685	0.0141	ELAC2	-0.4127764214919134		ELAC2
10875	-0.5166984	0.0141	FGL2	0.5738878661855811		FGL2
509	0.3067101	0.0141	ATP5F1C	0.127677749515179		ATP5F1C
64581	0.6495756	0.0141	CLEC7A	-0.7249332620803621		CLEC7A
9776	-0.1874787	0.0141	ATG13	0.1423292905314559		ATG13
2636	0.9615968	0.0141	GBX1	-1.182599116742708		GBX1
6136	0.3061514	0.0141	RPL12	0.0240986230890918		RPL12
6731	0.1491682	0.0141	SRP72	0.1699724631686825		SRP72
100129781	-0.4296158	0.0141	MIR193BHG	0.3002696775226621		MIR193BHG
8539	0.1229668	0.0142	API5	-0.0559296897747154		API5
1436	-0.5523683	0.0142	CSF1R	0.5488520676685753		CSF1R
2911	-0.6860956	0.0142	GRM1	0.9689778023477692		GRM1
7750	0.2221101	0.0142	ZMYM2	0.1273387169753466		ZMYM2
79927	-0.3867146	0.0143	FAM110D	0.5515350723265673		FAM110D
389941	1.1218087	0.0143	C1QL3	-0.4865390637001043		C1QL3
91461	0.3993659	0.0143	PKDCC	-0.109030685906581		PKDCC
10155	-0.2006375	0.0143	TRIM28	0.1888635178977207		TRIM28
84915	0.6763612	0.0143	FAM222A	-0.7294345848628827		FAM222A
168455	-0.2344565	0.0143	CCDC71L	0.253935303898702		CCDC71L
2099	-0.4544614	0.0143	ESR1	0.6283660277415861		ESR1
644815	0.5356318	0.0143	FAM83G	-0.412812311668768		FAM83G
1657	0.2787326	0.0143	DMXL1	0.0256009442893132		DMXL1
10231	0.1931641	0.0143	RCAN2	-0.3888572034708648		RCAN2
9861	0.1771727	0.0143	PSMD6	-0.1574423536612954		PSMD6
51678	0.4197862	0.0144	PALS2	-0.6486976420247302		PALS2
100287837	-0.5323973	0.0144	ARHGEF17-AS1	0.3706060701532265		ARHGEF17-AS1
101928079	0.5539531	0.0144	SLC44A3-AS1	-0.1961693950730025		SLC44A3-AS1
27352	-0.1509192	0.0144	SGSM3	0.1929379393360557		SGSM3
50813	-0.1377235	0.0144	COPS7A	0.4303434648238866		COPS7A
64328	-0.4140627	0.0144	XPO4	0.4482314086053356		XPO4
129685	0.2396933	0.0144	TAF8	-0.1282618433267739		TAF8
55204	0.1639556	0.0144	GOLPH3L	-0.3554543493866027		GOLPH3L
55246	0.1508101	0.0144	CCDC25	-0.3526932229489246		CCDC25
51447	-0.3630168	0.0145	IP6K2	0.271705986392484		IP6K2
94081	0.182232	0.0145	SFXN1	-0.4913920061088266		SFXN1
10466	0.1793674	0.0145	COG5	-0.2808894112634794		COG5
152048	-0.4879091	0.0145	GOLGA4-AS1	1.4615290904044007		GOLGA4-AS1
3609	0.1052318	0.0145	ILF3	-0.1573949934233978		ILF3
54884	0.333123	0.0145	RETSAT	-0.3208545958534703		RETSAT
154442	0.3299236	0.0145	BVES-AS1	-0.0102664926761284		BVES-AS1
272	0.3906114	0.0145	AMPD3	-0.0773688658328359		AMPD3
306	0.450402	0.0146	ANXA3	-0.2547239021545016		ANXA3
2035	0.2152986	0.0146	EPB41	-0.2601792867490777		EPB41
388630	-0.5004854	0.0146	TRABD2B	0.6363716711099533		TRABD2B
100526739	0.2953815	0.0146	CENPS-CORT	0.6295942039195084		CENPS-CORT
4089	-0.2110547	0.0146	SMAD4	0.0367193486231434		SMAD4
3665	-0.479022	0.0146	IRF7	0.571955428790409		IRF7
51160	-0.2060604	0.0146	VPS28	0.1244590291976424		VPS28
5883	-0.2007012	0.0147	RAD9A	0.4988132595815355		RAD9A
100129029	0.2894607	0.0147	PKP4-AS1	-0.391170600351324		PKP4-AS1
105372352	-0.5521714	0.0147	UQCRFS1-DT	0.503670967777975		UQCRFS1-DT
374977	-0.6051273	0.0147	MROH7	1.0586870112191678		MROH7
146336	1.3577487	0.0147	SSTR5-AS1	-1.3052042712564385		SSTR5-AS1
55900	0.1966378	0.0147	ZNF302	0.0440686045136589		ZNF302
125050	-0.9261	0.0147	RN7SK	1.197602237126992		RN7SK
84626	-0.6177082	0.0147	KRBA1	0.8322312525815398		KRBA1
80742	-0.2098935	0.0148	PRR3	0.5483156054119671		PRR3
83641	-0.5084985	0.0148	FAM107B	0.180071668668627		FAM107B
2184	0.2961201	0.0148	FAH	-0.0144258245525392		FAH
83606	0.2947854	0.0148	GUCD1	-0.3013765400411134		GUCD1
154743	-0.3108783	0.0148	BMT2	0.1588325622480595		BMT2
57508	-0.2688976	0.0148	INTS2	0.2632150869506104		INTS2
3958	0.272873	0.0148	LGALS3	0.0690244838960216		LGALS3
5296	0.2596155	0.0148	PIK3R2	-0.1145230223017375		PIK3R2
80324	-0.1903006	0.0148	PUS1	0.4615148459385607		PUS1
24147	-0.6524036	0.0148	FJX1	0.7314360210502857		FJX1
27303	-0.3845521	0.0148	RBMS3	0.6606779196380617		RBMS3
2963	0.1867567	0.0149	GTF2F2	0.0557530536107888		GTF2F2
10650	-0.3690863	0.0149	PRELID3A	0.5292363453999893		PRELID3A
151246	0.4428976	0.015	SGO2	-0.1838249928752584		SGO2
85315	-0.3770052	0.015	PAQR8	0.6165183002629535		PAQR8
106479524	-0.7058771	0.015	RN7SL832P	1.7628888924537602		RN7SL832P
10479	0.1842144	0.015	SLC9A6	-0.0126955548854876		SLC9A6
3655	0.2998894	0.015	ITGA6	-0.1599943864559909		ITGA6
65996	0.1902374	0.015	CENPBD2P	-0.3150103613160788		CENPBD2P
112724	-0.2506141	0.015	RDH13	-0.1180358364324858		RDH13
2197	-0.2104	0.015	FAU	0.0947003570706179		FAU
6507	0.4701285	0.015	SLC1A3	-0.381920956158992		SLC1A3
8731	-0.1784856	0.015	RNMT	0.5797961294114873		RNMT
60674	-0.3149364	0.015	GAS5	0.0404909413500851		GAS5
9844	-0.393605	0.015	ELMO1	0.1847226024432426		ELMO1
51278	-0.5314613	0.015	IER5	0.7371437696264769		IER5
79805	0.7924089	0.015	VASH2	-0.755308044873271		VASH2
54841	0.1795413	0.015	BIVM	0.0923117376224818		BIVM
57447	0.2047972	0.015	NDRG2	-0.4567999772927962		NDRG2
56242	0.2421976	0.015	ZNF253	-0.1003981008718302		ZNF253
100874085	0.2382334	0.015	NUCB1-AS1	-2.2043691364415965		NUCB1-AS1
51101	-0.4435557	0.0151	ZC2HC1A	0.2725096301628378		ZC2HC1A
1300	-0.7974663	0.0151	COL10A1	1.7878800379238922		COL10A1
9744	-0.2515241	0.0151	ACAP1	0.7649475582610705		ACAP1
79718	-0.3416013	0.0151	TBL1XR1	0.3038028119374081		TBL1XR1
283768	-0.596242	0.0151	GOLGA8G	-1.9861442410381496		GOLGA8G
92285	-0.165251	0.0151	ZNF585B	-0.1421393857094779		ZNF585B
397	0.2415494	0.0151	ARHGDIB	-0.2853152655544528		ARHGDIB
150786	0.2229471	0.0152	RAB6D	-0.5985219060703919		RAB6D
2639	0.2730038	0.0152	GCDH	-0.0864176501509215		GCDH
201164	0.4573225	0.0152	PLD6	-0.4133194691187669		PLD6
90527	-0.6395256	0.0152	DUOXA1	0.8657824783029838		DUOXA1
29967	0.2479881	0.0152	LRP12	-0.2942165419097851		LRP12
23584	-0.4269388	0.0152	VSIG2	0.4078899611504329		VSIG2
2826	-0.4989086	0.0153	CCR10	0.9716041604941192		CCR10
11178	0.3976125	0.0153	LZTS1	-0.3635139651762689		LZTS1
109703458	0.2734033	0.0153	HTD2	-0.5023922882760292		HTD2
56647	0.1768877	0.0153	BCCIP	0.0308281545782893		BCCIP
919	-0.6629466	0.0153	CD247	0.6233370136967671		CD247
5924	0.3073109	0.0153	RASGRF2	-0.2948258071121443		RASGRF2
29965	-0.1925734	0.0154	CDIP1	0.1670769192151695		CDIP1
155368	-0.9587561	0.0154	METTL27	1.1766961886810534		METTL27
1960	-1.2351866	0.0154	EGR3	1.261838003161439		EGR3
26289	-0.9642175	0.0154	AK5	0.6497081761175633		AK5
2281	-0.215308	0.0154	FKBP1B	-0.1287279563528021		FKBP1B
9663	0.2743786	0.0154	LPIN2	-0.2708171460148083		LPIN2
51076	0.2673683	0.0154	CUTC	-0.200567927066892		CUTC
55308	0.1198881	0.0155	DDX19A	0.081022233966828		DDX19A
29094	-0.3092537	0.0155	LGALSL	0.3346884935480894		LGALSL
6187	0.2952141	0.0155	RPS2	-0.2783375014117473		RPS2
55732	0.2130999	0.0155	C1orf112	-0.0266695712412453		C1orf112
57513	-0.2663154	0.0156	CASKIN2	0.3329923617530346		CASKIN2
5305	-0.3421838	0.0156	PIP4K2A	0.028890356166813		PIP4K2A
5305	-0.3421838	0.0156	PIP4K2A	3.2254875510327805		PIP4K2A
646168	-0.7195081	0.0156	LRRC77P	1.120715438767546		LRRC77P
497258	-0.4367742	0.0156	BDNF-AS	0.567199942803112		BDNF-AS
948	0.294814	0.0156	CD36	17.080788564723523		CD36
51203	0.7385393	0.0156	NUSAP1	-0.4768863872364818		NUSAP1
57159	0.2530396	0.0156	TRIM54	0.0519196253142402		TRIM54
79133	0.1980909	0.0157	NDUFAF5	-0.0758536445143871		NDUFAF5
26134	0.2022029	0.0157	RALGAPA1P1	-0.2511862776861946		RALGAPA1P1
8896	0.2611781	0.0157	BUD31	0.0002768827181043		BUD31
1953	-0.496314	0.0157	MEGF6	1.065318469293158		MEGF6
6048	0.2006092	0.0157	RNF5	-0.087657039557552		RNF5
80045	0.3140456	0.0157	GPR157	-0.4521876831732019		GPR157
8943	0.1801348	0.0157	AP3D1	-0.1238280203418353		AP3D1
3400	-0.9678373	0.0157	ID4	1.3280395733159218		ID4
55017	0.1684598	0.0157	C14orf119	0.1116309167951463		C14orf119
1117	1.1339327	0.0157	CHI3L2	-0.7423280000375627		CHI3L2
101927832	0.4068069	0.0158	PAQR9-AS1	0.0714294181372929		PAQR9-AS1
79637	-0.2294951	0.0158	ARMC7	0.4509578010376867		ARMC7
1266	-0.2714142	0.0158	CNN3	0.0113929681142668		CNN3
114787	0.5281093	0.0158	GPRIN1	-0.5431198916498619		GPRIN1
136319	-0.3045074	0.0159	MTPN	0.1717521249162166		MTPN
147694	-0.2596789	0.0159	ZNF548	0.3251885050285121		ZNF548
23464	0.3685005	0.0159	GCAT	-0.3847241364452856		GCAT
4653	-1.0957948	0.0159	MYOC	1.222380460640608		MYOC
80131	0.8411383	0.0159	LRRC8E	-0.8558978650574042		LRRC8E
10813	0.1979095	0.0159	UTP14A	0.0347185753048027		UTP14A
83787	-0.1593849	0.016	ARMC10	0.4031671545236848		ARMC10
9469	-0.3811869	0.016	CHST3	0.6078306643477895		CHST3
81786	-0.3312078	0.0161	TRIM7	-0.004187526791636		TRIM7
10606	0.1618551	0.0161	PAICS	-0.016827731630129		PAICS
221545	0.1887759	0.0161	C6orf136	0.4196660720250218		C6orf136
7294	-0.4293506	0.0161	TXK	0.5461785706555317		TXK
58496	-0.3067898	0.0161	LY6G5B	0.6269661022813682		LY6G5B
84968	0.6271547	0.0161	PNMA6A	0.0719344648847046		PNMA6A
8828	-0.5178953	0.0161	NRP2	0.5844483927578632		NRP2
113612	-0.2407651	0.0161	CYP2U1	0.439276816859607		CYP2U1
255967	-0.2579568	0.0161	PAN3	0.5647087052768862		PAN3
9123	-0.4344416	0.0161	SLC16A3	0.7929663597401015		SLC16A3
4125	0.296418	0.0161	MAN2B1	-0.070661098745977		MAN2B1
25962	-0.1411869	0.0162	VIRMA	0.1269803231392554		VIRMA
24137	0.8099315	0.0162	KIF4A	-0.6781151875917897		KIF4A
55800	-0.5323673	0.0162	SCN3B	0.5464773386588804		SCN3B
10498	0.1385534	0.0162	CARM1	-0.1146154990628574		CARM1
11240	-0.7928914	0.0163	PADI2	0.8053989034736979		PADI2
57608	-0.3135361	0.0163	JCAD	0.5455752441396031		JCAD
57162	-0.3596303	0.0163	PELI1	0.3483497652140039		PELI1
64856	-0.4479388	0.0163	VWA1	0.757883055560348		VWA1
3908	-0.2818351	0.0163	LAMA2	0.7843326601564593		LAMA2
8021	-0.150797	0.0163	NUP214	0.4854765788073472		NUP214
9855	-0.1906178	0.0164	FARP2	0.5065932038671388		FARP2
642987	-0.5085012	0.0164	TMEM232	0.6064856020445861		TMEM232
7392	0.1591849	0.0164	USF2	-0.2973614839926934		USF2
153328	-1.698387	0.0164	SLC25A48	1.2763730505953037		SLC25A48
84530	-0.4434693	0.0164	SRRM4	0.6928372082599918		SRRM4
400073	-0.2815341	0.0165	C12orf76	0.2617138930164944		C12orf76
149175	-0.4081544	0.0165	MANEAL	0.6516637733177086		MANEAL
5612	-0.1834298	0.0165	THAP12	0.2422039384317278		THAP12
64130	-0.2752084	0.0165	LIN7B	0.4384425921780188		LIN7B
9183	0.1506433	0.0165	ZW10	-0.1752849595377359		ZW10
388523	0.4182767	0.0165	ZNF728	-0.3428655562393036		ZNF728
254251	0.3541814	0.0165	LCORL	-0.2333358012917799		LCORL
